id_atendimento,id_cliente,id_funcionario,unidade,servico,valor,data,forma_pagamento
2081,2104,17,Asa Sul,Corte,55.66,2026-01-03,Dinheiro
2082,2875,23,Asa Sul,Sobrancelha,31.31,2025-02-18,Cartão
2083,60,32,Ceilândia,Sobrancelha,26.31,2025-12-03,Pix
2084,2630,21,Ceilândia,Sobrancelha,26.99,2026-01-22,Pix
2085,1041,20,Asa Sul,Pigmentação,83.09,2024-11-24,Dinheiro
2086,394,27,Asa Sul,Pigmentação,82.4,2025-04-17,Cartão
2087,1428,16,Taguatinga,Hidratação,94.0,2026-04-25,Cartão
2088,2198,33,Taguatinga,Sobrancelha,21.63,2024-10-22,Dinheiro
2089,641,17,Ceilândia,Sobrancelha,26.19,2024-09-06,Dinheiro
2090,2646,36,Asa Norte,Barba,44.45,2026-01-19,Pix
2091,352,2,Taguatinga,Pigmentação,54.42,2025-08-24,Dinheiro
2092,1414,28,Asa Norte,Barba,30.29,2026-03-17,Cartão
2093,1142,38,Taguatinga,Sobrancelha,33.14,2026-02-19,Pix
2094,581,21,Ceilândia,Corte,56.54,2025-09-21,Pix
2095,2279,22,Asa Norte,Corte,57.09,2024-11-18,Pix
2096,859,26,Asa Norte,Hidratação,118.86,2024-09-16,Dinheiro
2097,1952,10,Taguatinga,Hidratação,74.84,2026-04-16,Dinheiro
2098,230,4,Asa Sul,Hidratação,109.88,2024-12-07,Cartão
2099,236,11,Taguatinga,Pigmentação,63.66,2024-12-25,Dinheiro
2100,1557,31,Asa Sul,Sobrancelha,20.04,2024-08-06,Dinheiro
2101,209,19,Asa Sul,Corte,56.85,2025-04-03,Cartão
2102,2667,15,Taguatinga,Hidratação,89.55,2024-12-31,Dinheiro
2103,2317,15,Asa Sul,Hidratação,85.9,2024-08-11,Cartão
2104,833,25,Asa Sul,Pigmentação,72.41,2025-09-15,Cartão
2105,421,5,Asa Sul,Hidratação,95.33,2024-11-14,Dinheiro
2106,2210,12,Asa Sul,Pigmentação,56.06,2025-12-09,Cartão
2107,2340,12,Taguatinga,Hidratação,112.27,2024-07-29,Pix
2108,2048,6,Asa Sul,Hidratação,93.61,2026-02-16,Pix
2109,2880,27,Ceilândia,Barba,38.48,2025-04-20,Cartão
2110,872,9,Taguatinga,Barba,25.92,2025-06-07,Cartão
2111,2764,28,Taguatinga,Corte,54.44,2026-01-30,Pix
2112,166,3,Asa Sul,Barba,27.72,2025-12-07,Pix
2113,1105,22,Asa Norte,Corte,53.6,2025-09-26,Pix
2114,1886,20,Asa Norte,Sobrancelha,25.72,2026-04-24,Cartão
2115,1876,26,Ceilândia,Sobrancelha,,2024-10-13,Cartão
2116,920,22,Ceilândia,Hidratação,92.03,2025-07-04,Pix
2117,1956,32,Ceilândia,Sobrancelha,20.02,2024-12-27,Pix
2118,2083,15,Asa Norte,Pigmentação,75.05,2025-05-16,Pix
2119,2478,18,Asa Norte,Pigmentação,68.37,2025-11-19,Cartão
2120,1165,15,Asa Norte,Hidratação,80.84,2025-09-09,Pix
2121,2859,8,Taguatinga,Corte,44.9,2025-05-28,Pix
2122,941,6,Taguatinga,Hidratação,74.77,2024-08-12,Cartão
2123,1696,13,Asa Norte,Pigmentação,63.2,2025-10-06,Cartão
2124,461,11,Asa Norte,Sobrancelha,27.59,2025-11-17,Pix
2125,73,12,Taguatinga,Barba,33.79,2024-12-14,Dinheiro
2126,493,3,Taguatinga,Hidratação,66.39,2026-01-19,Dinheiro
2127,2831,4,Asa Norte,Pigmentação,68.13,2026-02-17,Dinheiro
2128,1741,21,Asa Sul,Corte,55.71,2024-07-14,Cartão
2129,566,17,Ceilândia,Corte,53.05,2025-10-08,Dinheiro
2130,1450,15,Ceilândia,Corte,49.88,2026-03-13,Cartão
2131,1485,34,Asa Sul,Sobrancelha,24.64,2025-01-11,Dinheiro
2132,2353,33,Asa Norte,Sobrancelha,23.22,2026-03-08,Dinheiro
2133,2296,36,Asa Sul,Hidratação,116.06,2025-01-06,Pix
2134,2998,37,Ceilândia,Sobrancelha,34.15,2024-05-26,Dinheiro
2135,1272,35,Asa Norte,Pigmentação,60.72,2024-09-12,Pix
2136,207,27,Asa Sul,Hidratação,77.29,2026-02-28,Dinheiro
2137,945,4,Taguatinga,Corte,48.54,2025-04-19,Pix
2138,1677,12,Asa Sul,Pigmentação,54.25,2024-10-18,Cartão
2139,1727,14,Taguatinga,Sobrancelha,34.34,2025-02-27,Pix
2140,2605,21,Asa Sul,Pigmentação,84.62,2024-09-02,Dinheiro
2141,452,25,Ceilândia,Corte,52.79,2026-02-14,Cartão
2142,581,26,Asa Norte,Barba,25.63,2025-06-22,Cartão
2143,2943,20,Taguatinga,Sobrancelha,34.91,2024-07-03,Pix
2144,1937,6,Taguatinga,Barba,35.43,2025-05-30,Cartão
2145,1749,7,Ceilândia,Barba,32.48,2026-05-02,Cartão
2146,1606,22,Asa Sul,Barba,35.96,2024-07-26,Pix
2147,1169,4,Asa Sul,Barba,35.19,2025-04-27,Pix
2148,1928,38,Ceilândia,Barba,26.27,2025-01-26,Cartão
2149,2389,38,Ceilândia,Hidratação,88.37,2024-07-12,Pix
2150,693,18,Taguatinga,Barba,44.39,2025-04-24,Pix
2151,1784,14,Asa Sul,Sobrancelha,22.4,2026-01-28,Cartão
2152,320,22,Asa Sul,Corte,45.17,2026-01-11,Cartão
2153,2777,7,Asa Norte,Pigmentação,70.86,2024-12-29,Dinheiro
2154,1819,24,Taguatinga,Hidratação,75.21,2025-09-01,Dinheiro
2155,804,27,Taguatinga,Pigmentação,73.46,2025-05-15,Cartão
2156,2229,21,Taguatinga,Corte,65.55,2025-12-14,Dinheiro
2157,2089,12,Ceilândia,Barba,39.7,2024-07-11,Pix
2158,156,21,Ceilândia,Sobrancelha,30.05,2026-04-29,Cartão
2159,2833,8,Taguatinga,Corte,46.99,2025-04-10,Pix
2160,389,12,Asa Sul,Barba,33.8,2024-11-05,Cartão
2161,1789,13,Taguatinga,Hidratação,101.51,2025-06-30,Pix
2162,118,34,Ceilândia,Sobrancelha,22.35,2025-01-16,Dinheiro
2163,2610,37,Asa Norte,Barba,25.76,2026-04-11,Cartão
2164,2862,25,Asa Sul,Hidratação,104.03,2025-12-11,Pix
2165,512,34,Asa Sul,Corte,61.28,2025-05-15,Cartão
2166,278,37,Ceilândia,Hidratação,73.85,2025-11-18,Cartão
2167,1244,36,Asa Norte,Hidratação,76.8,2024-10-11,Pix
2168,726,3,Ceilândia,Corte,45.19,2025-08-05,Cartão
2169,1613,22,Ceilândia,Pigmentação,68.8,2025-05-23,Pix
2170,1283,29,Asa Sul,Hidratação,87.8,2024-09-17,Cartão
2171,2095,1,Asa Sul,Sobrancelha,32.62,2025-02-21,Dinheiro
2172,1651,31,Asa Norte,Hidratação,63.53,2025-07-22,Cartão
2173,1061,37,Asa Norte,Barba,37.84,2024-11-14,Cartão
2174,337,23,Ceilândia,Barba,43.19,2026-03-16,Pix
2175,1761,9,Asa Sul,Barba,43.2,2024-10-23,Cartão
2176,1012,28,Asa Norte,Barba,34.2,2024-07-27,Pix
2177,2975,4,Asa Norte,Hidratação,99.54,2024-07-14,Pix
2178,444,30,Asa Sul,Hidratação,115.47,2025-12-11,Dinheiro
2179,1534,24,Asa Norte,Sobrancelha,25.54,2025-02-08,Dinheiro
2180,1276,1,Asa Sul,Sobrancelha,20.55,2025-06-12,Dinheiro
2181,398,40,Asa Norte,Barba,37.95,2024-10-18,Cartão
2182,2081,14,Taguatinga,Pigmentação,51.27,2025-09-06,Pix
2183,1935,22,Asa Sul,Sobrancelha,23.78,2024-11-18,Cartão
2184,1467,18,Asa Norte,Barba,36.49,2025-04-25,Cartão
2185,2144,24,Taguatinga,Pigmentação,68.79,2025-03-02,Cartão
2186,2732,3,Taguatinga,Hidratação,90.96,2024-08-31,Dinheiro
2187,2538,29,Asa Norte,Corte,49.79,2025-06-10,Cartão
2188,519,8,Ceilândia,Barba,32.65,2025-04-21,Dinheiro
2189,2761,33,Taguatinga,Hidratação,87.41,2024-07-07,Pix
2190,252,19,Asa Norte,Pigmentação,70.48,2024-12-13,Pix
2191,1918,39,Taguatinga,Sobrancelha,21.71,2025-01-31,Pix
2192,1654,9,Asa Norte,Hidratação,68.69,2025-04-25,Cartão
2193,1606,13,Asa Norte,Sobrancelha,21.77,2024-12-17,Pix
2194,578,34,Asa Norte,Barba,32.88,2024-06-26,Cartão
2195,1143,13,Ceilândia,Hidratação,68.55,2026-03-30,Cartão
2196,1003,28,Taguatinga,Pigmentação,84.63,2026-01-24,Dinheiro
2197,1875,29,Taguatinga,Pigmentação,51.35,2026-01-17,Pix
2198,2010,5,Taguatinga,Corte,57.84,2025-07-26,Cartão
2199,1329,38,Asa Sul,Hidratação,101.9,2025-02-09,Pix
2200,1708,16,Asa Sul,Barba,31.55,2025-03-19,Pix
2201,2429,25,Ceilândia,Barba,28.37,2025-11-11,Pix
2202,2803,9,Asa Norte,Corte,66.26,2025-12-08,Cartão
2203,739,32,Asa Norte,Pigmentação,77.2,2025-06-06,Pix
2204,183,28,Taguatinga,Pigmentação,75.59,2025-12-24,Cartão
2205,2558,33,Asa Sul,Barba,33.09,2026-02-19,Dinheiro
2206,1724,19,Asa Sul,Hidratação,85.0,2025-07-01,Cartão
2207,1828,37,Ceilândia,Corte,64.66,2026-03-18,Cartão
2208,1845,14,Ceilândia,Hidratação,61.72,2025-01-10,Cartão
2209,1703,39,Ceilândia,Barba,41.22,2025-07-29,Pix
2210,2552,33,Taguatinga,Pigmentação,67.86,2025-12-24,Cartão
2211,1783,36,Ceilândia,Sobrancelha,25.56,2025-12-02,Dinheiro
2212,1918,5,Asa Sul,Corte,43.46,2026-01-17,Cartão
2213,978,28,Asa Sul,Corte,43.89,2026-04-30,Dinheiro
2214,887,39,Asa Sul,Hidratação,60.37,2025-09-21,Pix
2215,511,29,Asa Sul,Pigmentação,83.07,2025-10-24,Pix
2216,422,32,Taguatinga,Sobrancelha,21.86,2024-08-28,Dinheiro
2217,2736,36,Taguatinga,Pigmentação,84.67,2025-11-27,Pix
2218,2723,35,Ceilândia,Pigmentação,52.38,2024-10-22,Dinheiro
2219,1150,19,Taguatinga,Corte,66.22,2026-03-18,Dinheiro
2220,2524,35,Asa Sul,Sobrancelha,27.96,2025-05-27,Dinheiro
2221,1638,13,Asa Sul,Barba,25.23,2026-03-08,Dinheiro
2222,2179,1,Asa Sul,Barba,25.26,2025-01-16,Dinheiro
2223,837,15,Ceilândia,Hidratação,70.98,2025-07-08,Dinheiro
2224,1263,24,Taguatinga,Corte,56.96,2025-03-11,Pix
2225,2497,23,Taguatinga,Pigmentação,88.05,2025-12-18,Dinheiro
2226,2698,8,Taguatinga,Pigmentação,51.43,2025-03-30,Cartão
2227,1951,33,Taguatinga,Pigmentação,66.24,2026-01-25,Cartão
2228,2998,15,Asa Sul,Pigmentação,80.48,2025-08-10,Dinheiro
2229,556,23,Taguatinga,Pigmentação,55.54,2025-11-03,Pix
2230,1782,12,Taguatinga,Pigmentação,86.64,2025-02-07,Dinheiro
2231,18,27,Taguatinga,Sobrancelha,23.42,2025-07-25,Cartão
2232,2611,40,Asa Sul,Pigmentação,80.99,2024-05-28,Pix
2233,2647,23,Ceilândia,Corte,52.73,2025-03-13,Pix
2234,1864,11,Asa Sul,Barba,34.24,2025-04-17,Cartão
2235,1572,19,Taguatinga,Hidratação,97.75,2025-04-24,Dinheiro
2236,2467,5,Asa Sul,Corte,59.18,2026-03-30,Pix
2237,130,30,Asa Sul,Sobrancelha,29.75,2026-02-21,Pix
2238,628,2,Asa Norte,Sobrancelha,31.58,2025-11-20,Cartão
2239,1703,15,Ceilândia,Pigmentação,54.2,2025-03-13,Pix
2240,398,5,Asa Norte,Pigmentação,74.91,2025-10-21,Cartão
2241,2214,38,Asa Sul,Barba,36.86,2026-04-08,Pix
2242,2732,15,Asa Norte,Sobrancelha,27.3,2025-02-14,Pix
2243,674,20,Asa Sul,Hidratação,74.63,2024-12-04,Dinheiro
2244,1568,15,Asa Sul,Barba,29.0,2025-03-22,Cartão
2245,1345,23,Taguatinga,Barba,41.8,2025-05-09,Pix
2246,2905,18,Asa Norte,Barba,33.54,2025-04-12,Pix
2247,758,30,Taguatinga,Barba,37.54,2026-04-04,Pix
2248,336,15,Asa Sul,Sobrancelha,31.33,2026-03-18,Cartão
2249,2004,26,Taguatinga,Sobrancelha,32.8,2026-04-28,Dinheiro
2250,1626,35,Asa Norte,Hidratação,110.58,2026-04-12,Pix
2251,483,33,Asa Sul,Sobrancelha,34.9,2026-03-15,Cartão
2252,2282,9,Asa Sul,Corte,52.18,2025-09-21,Cartão
2253,1448,37,Asa Sul,Barba,32.34,2025-11-07,Cartão
2254,861,20,Asa Norte,Hidratação,80.64,2024-11-08,Cartão
2255,1485,15,Asa Norte,Sobrancelha,23.91,2025-11-16,Pix
2256,326,40,Asa Sul,Barba,42.48,2025-03-04,Cartão
2257,2692,3,Asa Norte,Sobrancelha,25.82,2025-01-27,Dinheiro
2258,866,11,Taguatinga,Barba,44.05,2025-10-29,Cartão
2259,2869,21,Ceilândia,Pigmentação,58.06,2024-10-28,Cartão
2260,170,9,Ceilândia,Barba,27.81,2025-09-07,Cartão
2261,2787,33,Ceilândia,Pigmentação,66.05,2025-10-02,Dinheiro
2262,724,34,Asa Norte,Corte,57.81,2025-03-11,Dinheiro
2263,2999,19,Asa Sul,Barba,25.67,2024-08-26,Dinheiro
2264,170,34,Taguatinga,Sobrancelha,30.77,2026-01-04,Cartão
2265,56,18,Asa Sul,Pigmentação,65.49,2024-05-20,Cartão
2266,2003,5,Ceilândia,Barba,31.27,2025-12-20,Dinheiro
2267,2825,35,Taguatinga,Pigmentação,60.88,2025-09-19,Cartão
2268,898,34,Asa Sul,Pigmentação,75.4,2024-07-23,Cartão
2269,2655,2,Asa Norte,Barba,37.29,2025-12-26,Pix
2270,1848,28,Taguatinga,Corte,58.58,2025-04-04,Dinheiro
2271,2054,40,Asa Norte,Pigmentação,78.42,2026-04-16,Dinheiro
2272,1688,24,Taguatinga,Barba,33.1,2024-10-19,Cartão
2273,1453,1,Asa Norte,Corte,59.96,2025-03-15,Cartão
2274,2469,2,Asa Sul,Corte,55.93,2025-09-04,Pix
2275,2159,29,Asa Sul,Corte,57.69,2025-09-25,Cartão
2276,875,35,Asa Sul,Sobrancelha,33.91,2024-09-21,Cartão
2277,159,39,Taguatinga,Pigmentação,58.14,2025-10-09,Cartão
2278,495,16,Taguatinga,Sobrancelha,24.56,2025-11-21,Cartão
2279,1464,32,Taguatinga,Corte,50.15,2026-03-06,Cartão
2280,1089,6,Asa Sul,Pigmentação,63.77,2026-03-28,Cartão
2281,1825,20,Asa Sul,Corte,61.99,2026-02-01,Cartão
2282,2342,34,Asa Norte,Hidratação,,2026-05-03,Pix
2283,1049,8,Taguatinga,Corte,52.31,2024-09-28,Dinheiro
2284,1604,3,Ceilândia,Corte,45.27,2026-04-10,Dinheiro
2285,2848,11,Ceilândia,Corte,44.77,2024-08-31,Cartão
2286,2240,22,Asa Sul,Pigmentação,70.63,2025-01-20,Dinheiro
2287,1631,28,Asa Sul,Corte,53.82,2024-09-14,Pix
2288,822,31,Asa Norte,Hidratação,96.81,2026-01-20,Cartão
2289,1462,19,Taguatinga,Pigmentação,70.9,2026-03-01,Cartão
2290,2798,19,Taguatinga,Pigmentação,,2025-12-26,Cartão
2291,30,2,Ceilândia,Barba,38.97,2024-08-27,Pix
2292,441,21,Ceilândia,Hidratação,105.5,2025-01-25,Dinheiro
2293,1303,26,Asa Sul,Sobrancelha,24.7,2025-02-19,Pix
2294,1374,7,Taguatinga,Pigmentação,66.08,2026-01-11,Cartão
2295,2066,1,Ceilândia,Corte,59.84,2026-05-04,Dinheiro
2296,2536,2,Asa Norte,Pigmentação,66.78,2025-05-20,Pix
2297,1340,21,Asa Norte,Sobrancelha,26.17,2025-06-17,Pix
2298,1129,22,Asa Norte,Sobrancelha,34.97,2024-12-24,Cartão
2299,1516,8,Taguatinga,Pigmentação,56.94,2025-03-11,Cartão
2300,1007,33,Asa Sul,Sobrancelha,34.53,2024-09-05,Cartão
2301,2913,2,Asa Norte,Barba,30.74,2025-05-27,Cartão
2302,2017,3,Asa Norte,Barba,39.15,2026-02-04,Pix
2303,2431,32,Taguatinga,Corte,62.36,2026-05-05,Dinheiro
2304,2571,29,Taguatinga,Barba,30.8,2026-01-12,Cartão
2305,2140,8,Ceilândia,Hidratação,85.65,2025-10-27,Cartão
2306,968,11,Taguatinga,Sobrancelha,21.56,2026-01-07,Dinheiro
2307,2616,19,Taguatinga,Barba,34.26,2026-04-01,Dinheiro
2308,593,16,Taguatinga,Barba,29.04,2025-07-15,Dinheiro
2309,2667,11,Asa Norte,Barba,26.51,2025-07-08,Pix
2310,2563,28,Asa Sul,Corte,50.45,2024-06-06,Dinheiro
2311,1303,25,Ceilândia,Barba,30.9,2025-09-14,Pix
2312,1533,1,Asa Norte,Corte,68.46,2024-06-10,Dinheiro
2313,180,16,Taguatinga,Hidratação,104.7,2025-03-04,Dinheiro
2314,2215,10,Taguatinga,Hidratação,117.18,2025-02-07,Pix
2315,191,34,Asa Sul,Corte,67.47,2024-11-02,Pix
2316,2478,22,Asa Norte,Barba,44.95,2026-02-15,Cartão
2317,864,36,Asa Norte,Barba,37.69,2026-02-09,Dinheiro
2318,803,37,Asa Norte,Hidratação,101.78,2025-09-25,Cartão
2319,1648,40,Asa Sul,Barba,32.31,2024-09-20,Cartão
2320,1901,24,Taguatinga,Corte,67.57,2024-08-22,Cartão
2321,2736,12,Ceilândia,Sobrancelha,34.62,2024-05-29,Dinheiro
2322,2396,27,Asa Norte,Corte,62.95,2025-05-05,Cartão
2323,214,15,Asa Norte,Hidratação,98.32,2026-01-07,Pix
2324,476,20,Taguatinga,Sobrancelha,24.6,2026-03-14,Dinheiro
2325,1238,15,Asa Norte,Sobrancelha,28.99,2025-07-11,Pix
2326,1757,39,Asa Sul,Barba,38.24,2025-01-16,Dinheiro
2327,1094,5,Asa Sul,Corte,57.03,2025-12-17,Pix
2328,977,15,Ceilândia,Corte,55.23,2025-02-12,Dinheiro
2329,2667,31,Taguatinga,Corte,61.29,2025-03-10,Dinheiro
2330,2519,27,Taguatinga,Hidratação,63.73,2025-05-25,Dinheiro
2331,390,9,Asa Norte,Sobrancelha,21.94,2026-02-04,Cartão
2332,988,14,Asa Sul,Corte,44.7,2024-08-01,Cartão
2333,1467,25,Asa Sul,Sobrancelha,21.55,2025-09-24,Cartão
2334,753,26,Ceilândia,Barba,39.3,2024-11-16,Cartão
2335,220,36,Asa Sul,Pigmentação,58.78,2024-09-01,Cartão
2336,2954,4,Asa Sul,Corte,55.37,2025-12-04,Cartão
2337,1793,19,Asa Sul,Barba,40.97,2025-08-09,Dinheiro
2338,801,32,Asa Norte,Sobrancelha,32.97,2025-04-21,Cartão
2339,2230,1,Ceilândia,Hidratação,64.98,2024-08-05,Dinheiro
2340,310,20,Asa Norte,Barba,34.96,2025-02-08,Cartão
2341,1073,7,Asa Sul,Corte,62.65,2024-10-07,Cartão
2342,1542,31,Asa Norte,Sobrancelha,22.84,2025-08-29,Cartão
2343,2753,24,Taguatinga,Barba,31.89,2024-12-30,Cartão
2344,1110,6,Asa Sul,Pigmentação,56.84,2024-06-27,Dinheiro
2345,1698,26,Asa Norte,Hidratação,119.81,2024-10-14,Pix
2346,2044,17,Ceilândia,Sobrancelha,28.62,2026-05-03,Dinheiro
2347,224,38,Ceilândia,Sobrancelha,22.27,2025-06-12,Cartão
2348,1375,10,Asa Norte,Corte,40.48,2025-05-16,Cartão
2349,1549,35,Taguatinga,Corte,47.49,2025-03-20,Dinheiro
2350,2435,21,Ceilândia,Corte,41.23,2025-01-16,Dinheiro
2351,776,27,Ceilândia,Sobrancelha,27.46,2024-08-03,Pix
2352,718,17,Ceilândia,Hidratação,69.09,2024-07-12,Pix
2353,698,39,Ceilândia,Pigmentação,76.8,2025-11-09,Dinheiro
2354,573,3,Asa Sul,Pigmentação,84.48,2025-03-06,Cartão
2355,893,37,Asa Norte,Corte,56.07,2025-05-31,Pix
2356,2737,38,Taguatinga,Barba,31.96,2026-04-23,Dinheiro
2357,151,27,Ceilândia,Hidratação,72.56,2024-07-12,Dinheiro
2358,1241,3,Taguatinga,Pigmentação,64.48,2024-09-02,Dinheiro
2359,945,40,Taguatinga,Barba,31.54,2024-07-27,Cartão
2360,1912,1,Ceilândia,Sobrancelha,30.48,2026-01-24,Pix
2361,871,6,Taguatinga,Corte,57.66,2026-05-07,Pix
2362,691,3,Ceilândia,Pigmentação,77.73,2026-02-05,Dinheiro
2363,928,6,Asa Sul,Hidratação,109.14,2025-09-22,Pix
2364,806,34,Asa Norte,Sobrancelha,33.51,2024-11-18,Dinheiro
2365,737,6,Asa Sul,Pigmentação,72.85,2025-04-30,Cartão
2366,1617,39,Ceilândia,Barba,42.4,2025-08-07,Pix
2367,2729,31,Taguatinga,Pigmentação,64.72,2025-08-20,Cartão
2368,1097,36,Asa Sul,Barba,41.88,2025-01-05,Dinheiro
2369,1498,19,Asa Sul,Sobrancelha,31.64,2025-04-06,Cartão
2370,400,4,Asa Norte,Barba,37.49,2024-10-26,Dinheiro
2371,1378,37,Asa Sul,Pigmentação,89.18,2024-09-15,Pix
2372,2034,8,Asa Norte,Corte,47.11,2024-06-24,Cartão
2373,1243,27,Taguatinga,Sobrancelha,30.0,2025-12-14,Pix
2374,1206,5,Ceilândia,Pigmentação,67.66,2024-09-11,Cartão
2375,2528,7,Taguatinga,Hidratação,65.24,2024-12-28,Dinheiro
2376,1786,32,Asa Sul,Sobrancelha,22.7,2024-07-22,Cartão
2377,1956,31,Asa Norte,Hidratação,61.42,2025-08-14,Cartão
2378,2136,12,Asa Norte,Pigmentação,56.8,2026-01-08,Pix
2379,403,22,Ceilândia,Corte,40.96,2024-06-03,Pix
2380,2213,1,Asa Norte,Barba,41.49,2025-07-26,Cartão
2381,258,12,Asa Sul,Corte,54.47,2026-05-07,Pix
2382,1095,25,Taguatinga,Barba,44.23,2026-04-11,Cartão
2383,964,1,Asa Norte,Hidratação,73.53,2025-04-10,Pix
2384,1603,6,Taguatinga,Barba,35.35,2026-03-23,Dinheiro
2385,1198,26,Ceilândia,Barba,26.36,2025-01-23,Dinheiro
2386,59,19,Taguatinga,Hidratação,114.91,2024-08-08,Cartão
2387,1308,15,Asa Sul,Corte,61.7,2025-12-05,Pix
2388,1755,36,Ceilândia,Sobrancelha,26.15,2025-01-18,Dinheiro
2389,2257,4,Ceilândia,Corte,58.04,2025-03-13,Pix
2390,1678,32,Taguatinga,Hidratação,75.46,2025-09-26,Pix
2391,1636,15,Asa Sul,Sobrancelha,20.12,2026-02-19,Dinheiro
2392,715,27,Asa Sul,Barba,29.78,2024-11-27,Pix
2393,212,9,Asa Norte,Corte,47.22,2025-10-06,Pix
2394,848,35,Ceilândia,Pigmentação,80.39,2026-05-04,Dinheiro
2395,1422,35,Asa Sul,Sobrancelha,31.93,2025-07-03,Pix
2396,1983,16,Taguatinga,Barba,26.99,2024-09-13,Cartão
2397,610,38,Asa Sul,Hidratação,81.4,2025-10-24,Dinheiro
2398,1363,36,Asa Norte,Hidratação,87.61,2024-07-13,Dinheiro
2399,694,10,Asa Sul,Pigmentação,72.68,2025-08-18,Cartão
2400,1678,28,Asa Norte,Pigmentação,70.52,2025-11-07,Pix
2401,1017,10,Asa Norte,Hidratação,101.71,2024-06-10,Pix
2402,1278,32,Ceilândia,Corte,68.06,2025-11-22,Cartão
2403,1858,38,Asa Sul,Barba,27.83,2024-06-01,Cartão
2404,2012,38,Asa Norte,Sobrancelha,32.38,2026-03-21,Pix
2405,1828,39,Asa Norte,Pigmentação,70.26,2025-03-12,Dinheiro
2406,1349,3,Asa Norte,Barba,40.38,2024-07-16,Cartão
2407,40,25,Ceilândia,Pigmentação,79.82,2025-10-10,Dinheiro
2408,1321,31,Asa Sul,Barba,30.11,2024-07-26,Pix
2409,1251,5,Asa Norte,Sobrancelha,27.83,2025-10-06,Cartão
2410,1745,29,Ceilândia,Barba,42.52,2026-04-22,Pix
2411,1956,10,Asa Sul,Sobrancelha,32.08,2024-09-28,Cartão
2412,2170,40,Ceilândia,Pigmentação,65.02,2025-05-05,Pix
2413,2715,11,Taguatinga,Pigmentação,62.8,2025-07-11,Cartão
2414,279,6,Taguatinga,Pigmentação,72.95,2025-04-24,Cartão
2415,2946,31,Taguatinga,Pigmentação,59.66,2025-05-22,Cartão
2416,1333,22,Asa Norte,Sobrancelha,31.47,2024-12-30,Cartão
2417,895,33,Ceilândia,Pigmentação,62.68,2025-07-30,Cartão
2418,2027,22,Asa Sul,Corte,60.08,2024-12-06,Dinheiro
2419,1615,5,Taguatinga,Corte,56.74,2025-07-18,Pix
2420,2695,19,Taguatinga,Corte,68.02,2024-10-29,Cartão
2421,31,18,Ceilândia,Corte,53.48,2025-01-06,Dinheiro
2422,2557,27,Taguatinga,Corte,61.68,2024-12-01,Pix
2423,2407,20,Taguatinga,Hidratação,85.04,2025-06-13,Pix
2424,149,25,Ceilândia,Pigmentação,87.36,2026-01-22,Pix
2425,450,10,Asa Sul,Hidratação,60.56,2026-02-08,Cartão
2426,870,36,Asa Norte,Barba,26.76,2025-05-26,Pix
2427,2742,5,Taguatinga,Pigmentação,80.69,2025-04-23,Pix
2428,2600,3,Asa Sul,Hidratação,65.22,2024-08-09,Dinheiro
2429,1145,15,Asa Sul,Barba,32.23,2024-09-03,Dinheiro
2430,1761,27,Asa Sul,Corte,63.85,2025-12-09,Cartão
2431,296,24,Asa Sul,Hidratação,94.03,2024-09-19,Cartão
2432,2333,18,Asa Norte,Corte,66.7,2025-07-20,Cartão
2433,2519,2,Taguatinga,Hidratação,119.95,2026-05-01,Cartão
2434,2548,7,Asa Norte,Corte,57.45,2024-12-15,Pix
2435,1402,4,Asa Sul,Pigmentação,81.1,2025-10-10,Dinheiro
2436,1397,4,Taguatinga,Corte,51.3,2025-09-27,Cartão
2437,510,31,Taguatinga,Barba,36.39,2024-08-11,Cartão
2438,1710,6,Asa Sul,Pigmentação,64.45,2025-12-11,Dinheiro
2439,2611,37,Asa Norte,Sobrancelha,27.01,2026-02-05,Cartão
2440,2359,24,Taguatinga,Hidratação,114.46,2025-05-25,Dinheiro
2441,2032,8,Asa Norte,Corte,60.85,2024-10-09,Dinheiro
2442,721,28,Asa Sul,Corte,52.07,2025-03-11,Cartão
2443,1533,19,Taguatinga,Hidratação,75.61,2025-03-19,Pix
2444,47,29,Asa Norte,Pigmentação,61.39,2024-10-12,Cartão
2445,653,12,Asa Sul,Corte,47.86,2024-06-14,Pix
2446,2174,20,Asa Sul,Sobrancelha,33.71,2025-12-14,Pix
2447,1518,36,Ceilândia,Barba,31.95,2026-03-08,Pix
2448,275,38,Asa Norte,Sobrancelha,33.44,2024-12-01,Dinheiro
2449,267,29,Asa Norte,Pigmentação,72.22,2025-02-04,Dinheiro
2450,1665,22,Taguatinga,Barba,27.67,2025-07-03,Pix
2451,647,8,Asa Norte,Hidratação,91.26,2025-01-25,Pix
2452,1018,6,Ceilândia,Barba,44.51,2026-03-05,Pix
2453,1974,30,Ceilândia,Barba,32.01,2026-01-23,Pix
2454,2714,17,Ceilândia,Corte,63.57,2026-02-03,Pix
2455,1075,12,Asa Norte,Sobrancelha,30.75,2026-05-07,Cartão
2456,446,37,Asa Norte,Barba,38.07,2025-04-05,Dinheiro
2457,1231,8,Taguatinga,Pigmentação,76.96,2026-02-12,Pix
2458,1572,36,Ceilândia,Sobrancelha,26.59,2025-07-03,Pix
2459,1809,17,Ceilândia,Barba,25.85,2025-05-07,Dinheiro
2460,1566,3,Ceilândia,Pigmentação,61.61,2024-11-29,Pix
